geoLat,geoLong,hasBlackBear,hasGrizzlyBear,hasPolarBear,parkCode,parkName,url
-77.04748475145276,38.89080864030152,,,,VIVE,Vietnam Veterans Memorial,
-72.58216842461714,42.10797019704847,,,,SPAR,Springfield Armory National Historic Site,
-71.41080072906996,41.82834611476998,,,,ROWI,Roger Williams National Memorial,
-94.51624880173956,38.9271196803251,,,,HSTR,Harry S Truman National Historic Site,
-159.06308334658615,67.28263652770183,True,True,False,KOVA,Kobuk Valley National Park,http://www.nps.gov/kova
-107.72398016641485,38.577392252894334,True,False,False,BLCA,Black Canyon Of The Gunnison National Park,http://www.nps.gov/blca
-79.92504168705825,39.775434234452476,,,,FRHI,Friendship Hill National Historic Site,
-76.92331590776256,38.19300521035316,,,,GEWA,George Washington Birthplace National Monument,
-111.04776399422589,31.57283093366739,True,False,False,TUMA,Tumacacori National Historical Park,http://www.nps.gov/tuma
-77.04040758984885,38.88911940785463,,,,NWWM,National World War II Memorial,
-102.54248629355702,38.57376357895553,,,,SAND,Sand Creek Massacre National Historic Site,
-155.82116293422845,20.02772186139583,,,,PUHE,Puukohola Heiau National Historic Site,
-98.61543901495575,30.242295901244958,,,,LYJO,Lyndon B Johnson National Historical Park,
-155.89230040633282,19.40921108954358,,,,PUHO,Pu`uhonua O Honaunau National Historical Park,
-92.9181061671278,35.968644202183484,True,False,False,BUFF,Buffalo National River,http://www.nps.gov/buff
-77.06029340095944,38.905699664469374,,,,OLST,The Old Stone House,
-77.00377059837496,38.74646346547231,,,,HAHA,Harmony Hall,
-78.11047702461649,34.45834328420184,,,,MOCR,Moores Creek National Battlefield,
-90.84309723806291,32.36451191715054,,,,VICK,Vicksburg National Military Park,
-64.6961880374966,18.278213954506434,,,,VICR,Virgin Islands Coral Reef National Monument,
-111.83666585728099,34.611020730789164,True,False,False,MOCA,Montezuma Castle National Monument,http://www.nps.gov/moca
-99.61691622083906,39.39162299190838,,,,NICO,Nicodemus National Historic Site,
-120.70061049014323,48.382371307707096,,,,LACH,Lake Chelan National Recreation Area,
-153.6018441528228,60.64679690935658,True,True,False,LACL,Lake Clark National Park & Preserve,http://www.nps.gov/lacl
-81.5690344075238,41.26071335500069,,,,CUVA,Cuyahoga Valley National Park,
-155.01341050350874,58.622573966764584,False,True,False,KATM,Katmai National Park & Preserve,http://www.nps.gov/katm
-107.999927438689,36.8368259123042,,,,AZRU,Aztec Ruins National Monument,
-84.06594811912724,39.802824220672655,,,,DAAV,Dayton Aviation Heritage National Historical Park,
-103.45925080636415,46.953620966658086,,,,THRO,Theodore Roosevelt National Park,
-122.36653505635901,37.90866832535756,,,,RORI,Rosie the Riveter WWII Home Front National Historical Park,
-78.87242204965719,42.90147672769445,,,,THRI,Theodore Roosevelt Inaugural National Historic Site,
-84.57891655814971,33.977290839811715,,,,KEMO,Kennesaw Mountain National Battlefield Park,
-94.03444497318469,36.45478142493534,True,False,False,PERI,Pea Ridge National Military Park,http://www.nps.gov/peri
-73.98875942305048,40.738487824764015,,,,THRB,Theodore Roosevelt Birthplace National Historic Site,
-112.03199708944031,34.77204934991178,True,False,False,TUZI,Tuzigoot National Monument,http://www.nps.gov/tuzi
-103.82999400818576,43.73102944966415,,,,JECA,Jewel Cave National Monument,
-112.19586332050201,36.186683141213514,True,False,False,GRCA,Grand Canyon National Park,http://www.nps.gov/grca
-71.05702448540092,42.37348255493958,,,,BOST,Boston National Historical Park,
-122.02666421306343,37.82592473657651,,,,EUON,Eugene O'Neill National Historic Site,
-82.83709021113485,36.15624509030006,,,,ANJO,Andrew Johnson National Historic Site,
-157.94138288460783,21.366510151855085,,,,VALR,World War II Valor in the Pacific National Monument,
-103.97104269942275,36.7817109582052,True,False,False,CAVO,Capulin Volcano National Monument,http://www.nps.gov/cavo
-75.15000619734683,39.961954818262406,,,,EDAL,Edgar Allan Poe National Historic Site,
-104.52776563457927,32.15234275399143,True,False,False,CAVE,Carlsbad Caverns National Park,http://www.nps.gov/cave
-76.94197642918564,38.91343719489454,,,,ANAC,Anacostia Park,
-112.18266888744083,37.58399143875251,True,False,False,BRCA,Bryce Canyon National Park,http://www.nps.gov/brca
-114.2464059745946,42.67801738147922,,,,MIIN,Minidoka National Historic Site,
-164.4087917037424,65.96080330575823,False,True,True,BELA,Bering Land Bridge National Preserve,http://www.nps.gov/bela
-80.81835232616444,33.8062043146765,,,,CONG,Congaree National Park,
-71.06764181118616,42.35908295092028,,,,BOAF,Boston African American National Historic Site,
-108.27349674310848,33.22759961571126,True,False,False,GICL,Gila Cliff Dwellings National Monument,http://www.nps.gov/gicl
-109.56328115082408,35.70546644096676,,,,HUTR,Hubbell Trading Post National Historic Site,
-86.01522358560105,45.111627318517684,True,False,False,SLBE,Sleeping Bear Dunes National Lakeshore,http://www.nps.gov/slbe
-77.38403576735115,38.58819990832198,,,,PRWI,Prince William Forest Park,
-113.4416200510779,43.28356162340532,True,False,False,CRMO,Craters Of The Moon National Monument & Preserve,http://www.nps.gov/crmo
-71.13112956925647,42.32550867371509,,,,FRLA,Frederick Law Olmsted National Historic Site,
-85.67983321167087,32.45538671570123,,,,TUAI,Tuskegee Airmen National Historic Site,
-84.37169330249506,33.754920076352306,,,,MALU,Martin Luther King Jr National Historic Site,
-75.14358360598474,39.93437740957208,,,,GLDE,Gloria Dei Church National Historic Site,
-109.88314625527481,38.272072876214835,True,False,False,CANY,Canyonlands National Park,http://www.nps.gov/cany
-70.87208721135936,42.2624095115165,,,,BOHA,Boston Harbor Islands National Recreation Area,
-110.70546656038158,43.81853565368195,True,True,False,GRTE,Grand Teton National Park,http://www.nps.gov/grte
-124.00482968014182,41.27702956462916,True,False,False,REDW,Redwood National and State Parks,http://www.nps.gov/redw
-81.38979428477106,35.14125664997549,,,,KIMO,Kings Mountain National Military Park,
-77.03098188969467,38.908022591832854,,,,MAMC,Mary McLeod Bethune Council House National Historic Site,
-77.02127350293809,38.89358295687963,,,,PAAV,Pennsylvania Avenue National Historic Site,
-81.39589266381645,31.22654266149378,,,,FOFR,Fort Frederica National Monument,
-73.82577276392446,40.89283511586187,,,,SAPA,Saint Paul's Church National Historic Site,
-86.43408008802133,35.87318787954412,,,,STRI,Stones River National Battlefield,
-95.67614436611811,39.03787664847986,,,,BRVB,Brown v. Board Of Education National Historic Site,
-106.09275782425358,34.25991843407275,True,False,False,SAPU,Salinas Pueblo Missions National Monument,http://www.nps.gov/sapu
-97.46272182869333,26.024743571129836,,,,PAAL,Palo Alto Battlefield National Historical Park,
-112.49490593840095,41.63074261463882,,,,GOSP,Golden Spike National Historic Site,
-77.03656807555457,38.895430023853166,,,,WHHO,President's Park (White House),
-109.34145626519025,32.012170203508035,True,False,False,CHIR,Chiricahua National Monument,http://www.nps.gov/chir
-119.7251698451474,34.00392978229205,,,,CHIS,Channel Islands National Park,
-90.14721503714877,29.81917944805583,,,,JELA,Jean Lafitte National Historical Park and Preserve,
-97.0279155083743,34.44175323997241,,,,CHIC,Chickasaw National Recreation Area,
-72.5350200015279,43.63344940333467,True,False,False,MABI,Marsh - Billings - Rockefeller National Historical Park,http://www.nps.gov/mabi
-112.84526798850786,37.63545562121178,True,False,False,CEBR,Cedar Breaks National Monument,http://www.nps.gov/cebr
-104.71559301356767,44.590555889322125,,,,DETO,Devils Tower National Monument,
-84.13093802586722,32.197573362440366,,,,ANDE,Andersonville National Historic Site,
-81.07056465618793,36.436499472582476,True,False,False,BLRI,Blue Ridge Parkway,http://www.nps.gov/blri
-85.59478107090612,34.44652300634574,True,False,False,LIRI,Little River Canyon National Preserve,http://www.nps.gov/liri
-78.31421463775484,38.99372617682746,,,,CEBE,Cedar Creek & Belle Grove National Historical Park,
-77.02564352207143,38.89669637068724,,,,FOTH,Ford's Theatre National Historic Site,
-101.67207841768075,35.58307497951212,,,,ALFL,Alibates Flint Quarries National Monument,
-110.80357960274928,37.397962595315896,True,False,False,GLCA,Glen Canyon National Recreation Area,http://www.nps.gov/glca
-79.73357143276944,37.11499541673693,True,False,False,BOWA,Booker T Washington National Monument,http://www.nps.gov/bowa
-74.53797877461527,40.76766922259114,True,False,False,MORR,Morristown National Historical Park,http://www.nps.gov/morr
-103.45251861171869,43.880370214419045,,,,MORU,Mount Rushmore National Memorial,
-121.70574507946985,46.86055919903173,True,False,False,MORA,Mount Rainier National Park,http://www.nps.gov/mora
